road	R770
km	4.429
type	RCC Girder Bridge
lrpName	LRP004a
name	
length	13.2
condition	C
structureNr	118946
est cost	0.204
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	4.429
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.7123333 
lon	89.6822493 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118946&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118946&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118946&vRoadID=159&vSurveyYear=2013&vSubdivID=320
