road	R770
km	23.711
type	Box Culvert
lrpName	LRP023a
name	.
length	5.25
condition	A
structureNr	103831
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	23.711
width	9.1
constructionYear	2000
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.623333333333335
lon	89.83388888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103831&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103831&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103831&vRoadID=159&vSurveyYear=2004&vSubdivID=319
