road	R770
km	2.488
type	RCC Girder Bridge
lrpName	LRP003a
name	
length	19
condition	C
structureNr	118943
est cost	0.161
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	2.488
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.7219716 
lon	89.6665 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118943&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118943&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118943&vRoadID=159&vSurveyYear=2013&vSubdivID=320
