road	R770
km	33.295
type	Box Culvert
lrpName	LRP032c
name	.
length	3.66
condition	A
structureNr	104112
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	33.295
width	11
constructionYear	2000
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.60027777777778
lon	89.91444444444446
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104112&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104112&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104112&vRoadID=159&vSurveyYear=2004&vSubdivID=319
