road	R587
km	5.294
type	Slab Culvert
lrpName	LRP005a
name	.
length	1.75
condition	C
structureNr	109811
est cost	1
roadName	Thakurgaon Town Old Section (Bus Stand-Railway Station)
chainage	5.294
width	10.9
constructionYear	1983
spans	1
zone	Rangpur
circle	Dinajpur
division	Thakurgaon
sub-division	Thakurgaon
lat	26.041833333333336
lon	88.42933333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109811&vRoadID=137&vSurveyYear=2004&vSubdivID=298
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109811&vRoadID=137&vSurveyYear=2004&vSubdivID=298
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109811&vRoadID=137&vSurveyYear=2004&vSubdivID=298
