road	Z5010
km	9.06
type	Slab Culvert
lrpName	LRP009b
name	.
length	5.6
condition	A
structureNr	115446
est cost	0
roadName	Rangpur-Shahebganj-Mahiganj-Pirgachha Road
chainage	9.06
width	5.5
constructionYear	1988
spans	1
zone	Rangpur
circle	Rangpur
division	Rangpur
sub-division	Rangpur-1
lat	25.756555555555554
lon	89.30111111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115446&vRoadID=601&vSurveyYear=2006&vSubdivID=287
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115446&vRoadID=601&vSurveyYear=2006&vSubdivID=287
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115446&vRoadID=601&vSurveyYear=2006&vSubdivID=287
