road	Z3037
km	44.155
type	Box Culvert
lrpName	LRP044b
name	KUSGARIA BOX CULVERT
length	2.4
condition	C
structureNr	108925
est cost	0.98
roadName	Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road
chainage	44.155
width	8.2
constructionYear	1991
spans	1
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.48763888888889
lon	90.01563888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108925&vRoadID=251&vSurveyYear=2004&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108925&vRoadID=251&vSurveyYear=2004&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108925&vRoadID=251&vSurveyYear=2004&vSubdivID=535
