road	Z3037
km	37.641
type	RCC Girder Bridge
lrpName	LRP037d
name	Markai Bridge
length	11.6
condition	B
structureNr	120591
est cost	0.105
roadName	Bhoradoba-Sagardighi-Ghatail-Bhuanpur Road
chainage	37.641
width	
constructionYear	
spans	
zone	Mymensingh
circle	Jamalpur
division	Tangail
sub-division	Madhupur
lat	24.4677216 
lon	90.0723049 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120591&vRoadID=251&vSurveyYear=2013&vSubdivID=535
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120591&vRoadID=251&vSurveyYear=2013&vSubdivID=535
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120591&vRoadID=251&vSurveyYear=2013&vSubdivID=535
