road	Z1057
km	3.255
type	Slab Culvert
lrpName	LRP003a
name	BRAMMON GATA
length	1.1
condition	A
structureNr	102897
est cost	0
roadName	Patiya-Annadadatta-Haidgaon-Rangunia Road
chainage	3.255
width	3.8
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.29963888888889
lon	92.00825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102897&vRoadID=324&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102897&vRoadID=324&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102897&vRoadID=324&vSurveyYear=2004&vSubdivID=281
