road	N105
km	16.585
type	Box Culvert
lrpName	LRP017a
name	BRAAMAN
length	10.4
condition	A
structureNr	114449
est cost	0
roadName	Madanpur (13th Km of N1)-Joydevpur(3rd Km of N4)
chainage	16.585
width	20
constructionYear	2001
spans	2
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.84563888888889
lon	90.54002777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114449&vRoadID=5&vSurveyYear=2004&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114449&vRoadID=5&vSurveyYear=2004&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114449&vRoadID=5&vSurveyYear=2004&vSubdivID=520
