road	Z8717
km	2.133
type	Baily with Steel Deck
lrpName	LRP001d
name	Lebuburia Bazar steel Bridge
length	21.5
condition	D
structureNr	119131
est cost	2.1
roadName	Naikati-Bhandaria Road
chainage	2.133
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.56625 
lon	90.0883886 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119131&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119131&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119131&vRoadID=785&vSurveyYear=2013&vSubdivID=584
