road	Z8717
km	7.523
type	Truss with Steel Deck
lrpName	LRP006c
name	Bagbari Bridge
length	21.1
condition	C
structureNr	119120
est cost	0.014
roadName	Naikati-Bhandaria Road
chainage	7.523
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.5287771 
lon	90.0810271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119120&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119120&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119120&vRoadID=785&vSurveyYear=2013&vSubdivID=584
