road	Z8717
km	8.844
type	Truss with Steel Deck
lrpName	LRP008a
name	Tagorbari Bridge
length	22.1
condition	C
structureNr	119117
est cost	1.283
roadName	Naikati-Bhandaria Road
chainage	8.844
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.5148611 
lon	90.0759438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119117&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119117&vRoadID=785&vSurveyYear=2013&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119117&vRoadID=785&vSurveyYear=2013&vSubdivID=584
