road	Z3707
km	28.242
type	Box Culvert
lrpName	LRP029b
name	KALIHOR
length	2.6
condition	B
structureNr	102032
est cost	1.45
roadName	Netrokona-Purbadhala-Hugla-Dhobaura Road
chainage	28.242
width	4.65
constructionYear	1996
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	24.99725
lon	90.53261111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102032&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102032&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102032&vRoadID=291&vSurveyYear=2004&vSubdivID=533
