road	Z5008
km	25.3
type	Box Culvert
lrpName	LRP026d
name	.
length	9
condition	A
structureNr	115800
est cost	0
roadName	Birganj-Khansama-Darwani Road
chainage	25.3
width	7.2
constructionYear	1996
spans	2
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.891944444444444
lon	88.84825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115800&vRoadID=666&vSurveyYear=2006&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115800&vRoadID=666&vSurveyYear=2006&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115800&vRoadID=666&vSurveyYear=2006&vSubdivID=300
