road	Z5008
km	23.93
type	Box Culvert
lrpName	LRP025d
name	.
length	2
condition	A
structureNr	115797
est cost	0
roadName	Birganj-Khansama-Darwani Road
chainage	23.93
width	7.6
constructionYear	1992
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	25.896666666666665
lon	88.8356111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115797&vRoadID=666&vSurveyYear=2006&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115797&vRoadID=666&vSurveyYear=2006&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115797&vRoadID=666&vSurveyYear=2006&vSubdivID=300
