road	R770
km	7.238
type	Box Culvert
lrpName	LRP007b
name	.
length	6.77
condition	A
structureNr	103545
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	7.238
width	9.64
constructionYear	1995
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.698611111111113
lon	89.705
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103545&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103545&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103545&vRoadID=159&vSurveyYear=2004&vSubdivID=320
