road	R770
km	18.965
type	PC Girder Bridge
lrpName	LRP019b
name	Daratana Bridge.
length	630.86
condition	A
structureNr	103810
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	18.965
width	10
constructionYear	2003
spans	13
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.64527777777778
lon	89.79916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103810&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103810&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103810&vRoadID=159&vSurveyYear=2004&vSubdivID=319
