road	R770
km	40.079
type	Box Culvert
lrpName	LRP039c
name	.
length	5.7
condition	A
structureNr	106356
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	40.079
width	12.17
constructionYear	2000
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.570555555555554
lon	89.96277777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106356&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106356&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106356&vRoadID=159&vSurveyYear=2004&vSubdivID=319
