road	R770
km	36.976
type	Box Culvert
lrpName	LRP036b
name	.
length	6.7
condition	A
structureNr	104178
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	36.976
width	11
constructionYear	1999
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.590555555555554
lon	89.94777777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104178&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104178&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104178&vRoadID=159&vSurveyYear=2004&vSubdivID=319
