road	R770
km	38.315
type	Baily with Steel Deck
lrpName	LRP037b
name	.
length	21.35
condition	A
structureNr	104184
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	38.315
width	4.05
constructionYear	1986
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.582555555555555
lon	89.95458333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104184&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104184&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104184&vRoadID=159&vSurveyYear=2004&vSubdivID=319
