road	R770
km	23.926
type	Slab Culvert
lrpName	LRP023b
name	.
length	2.38
condition	C
structureNr	103841
est cost	1.5
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	23.926
width	7.3
constructionYear	1982
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.621944444444445
lon	89.835
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103841&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103841&vRoadID=159&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103841&vRoadID=159&vSurveyYear=2004&vSubdivID=319
