road	R770
km	15.228
type	Box Culvert
lrpName	LRP015b
name	.
length	2.47
condition	A
structureNr	103574
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	15.228
width	9.7
constructionYear	1988
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.660277777777775
lon	89.76694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103574&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103574&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103574&vRoadID=159&vSurveyYear=2004&vSubdivID=320
