road	R770
km	7.57
type	RCC Girder Bridge
lrpName	LRP008a
name	.
length	60.92
condition	C
structureNr	103547
est cost	2
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	7.57
width	8.5
constructionYear	1998
spans	6
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.696944444444444
lon	89.70777777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103547&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103547&vRoadID=159&vSurveyYear=2004&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103547&vRoadID=159&vSurveyYear=2004&vSubdivID=320
