road	R770
km	9.77
type	Baily with Steel Deck
lrpName	LRP010a
name	
length	25
condition	A
structureNr	118950
est cost	0
roadName	Noapara-Bagerhat-Pirojpur Road
chainage	9.77
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-2
lat	22.683166 
lon	89.7225549 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118950&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118950&vRoadID=159&vSurveyYear=2013&vSubdivID=320
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118950&vRoadID=159&vSurveyYear=2013&vSubdivID=320
