road	Z5852
km	3.37
type	Arch Masonry
lrpName	LRP003c
name	.
length	3
condition	B
structureNr	115734
est cost	0.31
roadName	Palashbari-Goraghat Road
chainage	3.37
width	5.5
constructionYear	1978
spans	1
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.258388888888888
lon	89.33247222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115734&vRoadID=618&vSurveyYear=2006&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115734&vRoadID=618&vSurveyYear=2006&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115734&vRoadID=618&vSurveyYear=2006&vSubdivID=295
