road	N504
km	3.31
type	PC Girder Bridge
lrpName	LRP003c
name	.
length	48.15
condition	A
structureNr	102844
est cost	0
roadName	Nagarbari (Pratappur)-Kashinathpur Road
chainage	3.31
width	10
constructionYear	1988
spans	4
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.952222222222222
lon	89.63777777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102844&vRoadID=32&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102844&vRoadID=32&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102844&vRoadID=32&vSurveyYear=2004&vSubdivID=309
