road	Z4607
km	3.024
type	Box Culvert
lrpName	LRP003a
name	KALIGONG
length	6
condition	C
structureNr	107401
est cost	1.2
roadName	Sherpur-Sribardi-Bakshiganj Road
chainage	3.024
width	7.3
constructionYear	1989
spans	1
zone	Mymensingh
circle	Jamalpur
division	Sherpur
sub-division	Sherpur-1
lat	25.055194444444446
lon	90.00619444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107401&vRoadID=258&vSurveyYear=2004&vSubdivID=534
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107401&vRoadID=258&vSurveyYear=2004&vSubdivID=534
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107401&vRoadID=258&vSurveyYear=2004&vSubdivID=534
