road	N516
km	7.124
type	Box Culvert
lrpName	LRP008b
name	.
length	5.18
condition	A
structureNr	110349
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	7.124
width	10.95
constructionYear	1999
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.815555555555555
lon	88.9725
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110349&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110349&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110349&vRoadID=43&vSurveyYear=2004&vSubdivID=305
