road	N516
km	6.315
type	PC Girder Bridge
lrpName	LRP007b
name	.
length	37.5
condition	A
structureNr	110332
est cost	0
roadName	Naogaon Town By-Pass Road
chainage	6.315
width	9.5
constructionYear	2001
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.819444444444443
lon	88.96583333333334
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110332&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110332&vRoadID=43&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110332&vRoadID=43&vSurveyYear=2004&vSubdivID=305
