road	R685
km	60.089
type	Box Culvert
lrpName	LRP061b
name	.
length	26.12
condition	A
structureNr	101036
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	60.089
width	7.28
constructionYear	1990
spans	4
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.833888888888886
lon	88.80277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101036&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101036&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101036&vRoadID=144&vSurveyYear=2004&vSubdivID=305
