road	R685
km	24.684
type	Slab Culvert
lrpName	LRP025b
name	.
length	3.68
condition	B
structureNr	100922
est cost	0.05
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	24.684
width	9.43
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.578333333333333
lon	88.65194444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100922&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100922&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100922&vRoadID=144&vSurveyYear=2004&vSubdivID=302
