road	R685
km	51.461
type	Slab Culvert
lrpName	LRP052b
name	.
length	3.58
condition	B
structureNr	101024
est cost	0.15
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	51.461
width	9.71
constructionYear	1982
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.7925
lon	88.73027777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101024&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101024&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101024&vRoadID=144&vSurveyYear=2004&vSubdivID=305
