road	R685
km	49.094
type	Box Culvert
lrpName	LRP050a
name	.
length	19.85
condition	A
structureNr	101698
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	49.094
width	11.01
constructionYear	1993
spans	3
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.779999999999998
lon	88.71138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101698&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101698&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101698&vRoadID=144&vSurveyYear=2004&vSubdivID=305
