road	R685
km	18.459
type	Slab Culvert
lrpName	LRP019b
name	.
length	4.18
condition	A
structureNr	100764
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	18.459
width	9.6
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.523888888888887
lon	88.64083333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100764&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100764&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100764&vRoadID=144&vSurveyYear=2004&vSubdivID=302
