road	R685
km	26.4
type	RCC Girder Bridge
lrpName	LRP027b
name	Kashorhat Bridge
length	39.6
condition	C
structureNr	118768
est cost	0.374
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	26.4
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.5937774 
lon	88.6545 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118768&vRoadID=144&vSurveyYear=2013&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118768&vRoadID=144&vSurveyYear=2013&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118768&vRoadID=144&vSurveyYear=2013&vSubdivID=302
