road	R685
km	33.884
type	RCC Girder Bridge
lrpName	LRP035a
name	Jhajoir Bridge
length	18.9
condition	C
structureNr	118772
est cost	13.167
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	33.884
width	
constructionYear	
spans	
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.6568889 
lon	88.6638889 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118772&vRoadID=144&vSurveyYear=2013&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118772&vRoadID=144&vSurveyYear=2013&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118772&vRoadID=144&vSurveyYear=2013&vSubdivID=305
