road	R685
km	21.773
type	Box Culvert
lrpName	LRP022c
name	.
length	6.84
condition	A
structureNr	100917
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	21.773
width	9.5
constructionYear	1995
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.552777777777777
lon	88.64722222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100917&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100917&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100917&vRoadID=144&vSurveyYear=2004&vSubdivID=302
