road	R685
km	27.282
type	Slab Culvert
lrpName	LRP028a
name	.
length	4.26
condition	A
structureNr	100941
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	27.282
width	9.45
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.601111111111113
lon	88.6575
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100941&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100941&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100941&vRoadID=144&vSurveyYear=2004&vSubdivID=302
