road	R685
km	49.541
type	RCC Girder Bridge
lrpName	LRP050c
name	.
length	10.34
condition	A
structureNr	101016
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	49.541
width	9.72
constructionYear	1987
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.782777777777778
lon	88.71472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101016&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101016&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101016&vRoadID=144&vSurveyYear=2004&vSubdivID=305
