road	R685
km	32.896
type	Box Culvert
lrpName	LRP034a
name	.
length	6.87
condition	A
structureNr	100965
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	32.896
width	9.75
constructionYear	1997
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.648333333333333
lon	88.66388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100965&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100965&vRoadID=144&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100965&vRoadID=144&vSurveyYear=2004&vSubdivID=305
