road	R685
km	2.915
type	Slab Culvert
lrpName	LRP004a
name	.
length	2.5
condition	A
structureNr	100733
est cost	0
roadName	Rajshahi (Bindur More)-Nawhata-Chowmasia Road
chainage	2.915
width	9.4
constructionYear	1980
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.399722222222223
lon	88.60722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100733&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100733&vRoadID=144&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100733&vRoadID=144&vSurveyYear=2004&vSubdivID=302
