road	Z5049
km	0.2
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	9
condition	B
structureNr	115951
est cost	0.03
roadName	Taras-Raniraht-Sherpur Road
chainage	0.2
width	5.2
constructionYear	1995
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.434527777777777
lon	89.36366666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115951&vRoadID=581&vSurveyYear=2006&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115951&vRoadID=581&vSurveyYear=2006&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115951&vRoadID=581&vSurveyYear=2006&vSubdivID=292
