road	R280
km	42.774
type	PC Girder Bridge
lrpName	LRP043a
name	SYLHED SUNAMGONG ROAD
length	194.35
condition	A
structureNr	101568
est cost	0.88
roadName	Sylhet-Sunamganj Road
chainage	42.774
width	9.8
constructionYear	1986
spans	5
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.92502777777778
lon	91.47061111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101568&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101568&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101568&vRoadID=101&vSurveyYear=2004&vSubdivID=556
