road	R280
km	15.817
type	RCC Girder Bridge
lrpName	LRP016a
name	Mahatabpur Bridge
length	11.5
condition	A
structureNr	120739
est cost	0
roadName	Sylhet-Sunamganj Road
chainage	15.817
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.9155 
lon	91.7229438 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120739&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120739&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120739&vRoadID=101&vSurveyYear=2013&vSubdivID=801
