road	R280
km	6.222
type	RCC Girder Bridge
lrpName	LRP006a
name	Tuker Bazar Bridge
length	32.25
condition	A
structureNr	120735
est cost	0.788
roadName	Sylhet-Sunamganj Road
chainage	6.222
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.9127778 
lon	91.8125 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120735&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120735&vRoadID=101&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120735&vRoadID=101&vSurveyYear=2013&vSubdivID=801
