road	R280
km	10.367
type	Box Culvert
lrpName	LRP010b
name	DHUNPUR BOXCULVERT
length	6
condition	B
structureNr	101605
est cost	0.18
roadName	Sylhet-Sunamganj Road
chainage	10.367
width	7.2
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.910305555555553
lon	91.77513888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101605&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101605&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101605&vRoadID=101&vSurveyYear=2004&vSubdivID=801
