road	R280
km	15.282
type	Slab Culvert
lrpName	LRP015c
name	KAZIRGOAN CULVERT
length	2
condition	A
structureNr	101644
est cost	0
roadName	Sylhet-Sunamganj Road
chainage	15.282
width	8.5
constructionYear	1978
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.912805555555554
lon	91.72741666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101644&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101644&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101644&vRoadID=101&vSurveyYear=2004&vSubdivID=801
