road	R280
km	1.853
type	Box Culvert
lrpName	LRP001c
name	PHATANOULI CUL
length	1.5
condition	A
structureNr	101590
est cost	0
roadName	Sylhet-Sunamganj Road
chainage	1.853
width	11.9
constructionYear	1984
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	24.910805555555555
lon	91.85377777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101590&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101590&vRoadID=101&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101590&vRoadID=101&vSurveyYear=2004&vSubdivID=801
