road	R280
km	30.235
type	RCC Girder Bridge
lrpName	LRP030a
name	BAWS BRIDGE
length	36.2
condition	B
structureNr	101561
est cost	0.44
roadName	Sylhet-Sunamganj Road
chainage	30.235
width	4
constructionYear	1963
spans	5
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.943666666666665
lon	91.5886111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101561&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101561&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101561&vRoadID=101&vSurveyYear=2004&vSubdivID=556
