road	R280
km	38.296
type	Baily with Steel Deck
lrpName	LRP038c
name	MOBEG BRIDGE
length	78.45
condition	C
structureNr	101614
est cost	253
roadName	Sylhet-Sunamganj Road
chainage	38.296
width	4.3
constructionYear	1965
spans	9
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.92538888888889
lon	91.51436111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101614&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101614&vRoadID=101&vSurveyYear=2004&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101614&vRoadID=101&vSurveyYear=2004&vSubdivID=556
