road	R280
km	34.968
type	Baily with Steel Deck
lrpName	LRP035a
name	Jawa Steel Bridge
length	42.5
condition	D
structureNr	119966
est cost	473
roadName	Sylhet-Sunamganj Road
chainage	34.968
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sunamganj
sub-division	Chattak
lat	24.9273049 
lon	91.5468608 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119966&vRoadID=101&vSurveyYear=2013&vSubdivID=556
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119966&vRoadID=101&vSurveyYear=2013&vSubdivID=556
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119966&vRoadID=101&vSurveyYear=2013&vSubdivID=556
