road	R151
km	37.969
type	Box Culvert
lrpName	LRP040b
name	PODAR PARA BOX CULVERT
length	12.4
condition	C
structureNr	114193
est cost	3
roadName	Baraiyerhat-Karerhat-Heako-Narayanhat-Fatikchhari (Haidchokia) Road
chainage	37.969
width	7.2
constructionYear	1990
spans	2
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Fatikchari
lat	22.781888888888886
lon	91.733
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114193&vRoadID=79&vSurveyYear=2004&vSubdivID=270
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114193&vRoadID=79&vSurveyYear=2004&vSubdivID=270
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114193&vRoadID=79&vSurveyYear=2004&vSubdivID=270
