road	Z3707
km	30.612
type	Box Culvert
lrpName	LRP031e
name	LOREFORI CHAR BOX CULVERT
length	1
condition	A
structureNr	105283
est cost	0
roadName	Netrokona-Purbadhala-Hugla-Dhobaura Road
chainage	30.612
width	5.66
constructionYear	1999
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	25.01247222222222
lon	90.51844444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105283&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105283&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105283&vRoadID=291&vSurveyYear=2004&vSubdivID=533
