road	Z3707
km	32.608
type	Slab Culvert
lrpName	LRP033d
name	BORATIA SLAB CULVERT
length	1
condition	A
structureNr	105305
est cost	0
roadName	Netrokona-Purbadhala-Hugla-Dhobaura Road
chainage	32.608
width	5.66
constructionYear	2000
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	25.021555555555555
lon	90.50255555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105305&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105305&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105305&vRoadID=291&vSurveyYear=2004&vSubdivID=533
