road	Z3707
km	11.036
type	Box Culvert
lrpName	LRP011a
name	NARAYON DOR CUVERT
length	1.5
condition	B
structureNr	102042
est cost	0.6
roadName	Netrokona-Purbadhala-Hugla-Dhobaura Road
chainage	11.036
width	7
constructionYear	1997
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	24.915527777777775
lon	90.63327777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102042&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102042&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102042&vRoadID=291&vSurveyYear=2004&vSubdivID=533
