road	Z3707
km	1.636
type	Box Culvert
lrpName	LRP001d
name	CHANKHAR MORE BOX CULVERT
length	1.6
condition	A
structureNr	102069
est cost	0
roadName	Netrokona-Purbadhala-Hugla-Dhobaura Road
chainage	1.636
width	6
constructionYear	1998
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Netrokona
lat	24.888805555555557
lon	90.71469444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102069&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102069&vRoadID=291&vSurveyYear=2004&vSubdivID=533
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102069&vRoadID=291&vSurveyYear=2004&vSubdivID=533
