road	Z3616
km	21.739
type	Box Culvert
lrpName	LRP021d
name	BENNADI-CULVERT-4
length	1
condition	B
structureNr	115038
est cost	0.4
roadName	Motkhola-Pakundia-Kishoreganj Road
chainage	21.739
width	6.5
constructionYear	1975
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.400888888888886
lon	90.75136111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115038&vRoadID=269&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115038&vRoadID=269&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115038&vRoadID=269&vSurveyYear=2004&vSubdivID=527
