road	Z3616
km	17.481
type	Slab Culvert
lrpName	LRP017b
name	KODULIYA
length	1.5
condition	C
structureNr	115027
est cost	2.5
roadName	Motkhola-Pakundia-Kishoreganj Road
chainage	17.481
width	3.66
constructionYear	1999
spans	1
zone	Mymensingh
circle	Mymensingh
division	Kishoreganj
sub-division	Kishoreganj
lat	24.37275
lon	90.72488888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115027&vRoadID=269&vSurveyYear=2004&vSubdivID=527
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115027&vRoadID=269&vSurveyYear=2004&vSubdivID=527
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115027&vRoadID=269&vSurveyYear=2004&vSubdivID=527
