road	Z7704
km	0.016
type	RCC Girder Bridge
lrpName	LRPSa
name	.
length	22.85
condition	A
structureNr	111658
est cost	0
roadName	Pirojpur-Nazirpur-Matibhanga-Patgati-Gonapara Road
chainage	0.016
width	5.23
constructionYear	1993
spans	3
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.579444444444444
lon	89.98
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111658&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111658&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111658&vRoadID=792&vSurveyYear=2004&vSubdivID=338
