road	Z7704
km	23.012
type	Slab Culvert
lrpName	LRP024a
name	.
length	7.35
condition	C
structureNr	111778
est cost	3
roadName	Pirojpur-Nazirpur-Matibhanga-Patgati-Gonapara Road
chainage	23.012
width	4.3
constructionYear	1977
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.75611111111111
lon	89.95555555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111778&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111778&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111778&vRoadID=792&vSurveyYear=2004&vSubdivID=338
