road	Z7704
km	8.246
type	RCC Girder Bridge
lrpName	LRP009d
name	.
length	5.85
condition	B
structureNr	111743
est cost	0.08
roadName	Pirojpur-Nazirpur-Matibhanga-Patgati-Gonapara Road
chainage	8.246
width	6.1
constructionYear	1981
spans	1
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.6275
lon	89.95611111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111743&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111743&vRoadID=792&vSurveyYear=2004&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111743&vRoadID=792&vSurveyYear=2004&vSubdivID=338
