road	Z7704
km	17.371
type	RCC Girder Bridge
lrpName	LRP018e
name	Nazirpur Bridge
length	109.6
condition	A
structureNr	120855
est cost	0
roadName	Pirojpur-Nazirpur-Matibhanga-Patgati-Gonapara Road
chainage	17.371
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Pirojpur
sub-division	Pirojpur
lat	22.7285985790393
lon	89.96131585152838
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120855&vRoadID=792&vSurveyYear=2013&vSubdivID=338
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120855&vRoadID=792&vSurveyYear=2013&vSubdivID=338
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120855&vRoadID=792&vSurveyYear=2013&vSubdivID=338
