road	N309
km	3.893
type	Box Culvert
lrpName	LRP003c
name	BORERA CULVERT
length	3
condition	A
structureNr	107579
est cost	0
roadName	Mymensingh Town By-Pass Road
chainage	3.893
width	12.2
constructionYear	1999
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.71933333333333
lon	90.40372222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107579&vRoadID=22&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107579&vRoadID=22&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107579&vRoadID=22&vSurveyYear=2004&vSubdivID=530
